loan_number,installment_no,amount,paid_date,payment_method,currency,exchange_rate,reference_number,note
251068,9-2025,66.41,2025-09-03,ABA,USD,1,2510682,
250877,9-2025,47.33,2025-09-03,ABA,USD,1,2508773,
251052,9-2025,68.2,2025-09-03,ABA,USD,1,2510522,
250702,9-2025,50.16,2025-09-03,ABA,USD,1,2507023,
251079,9-2025,126.56,2025-09-03,ABA,USD,1,2510792,
251459,9-2025,92.96,2025-09-03,ABA,USD,1,2514591,
251099,9-2025,67.99,2025-09-03,ABA,USD,1,2510992,
251100,9-2025,41.81,2025-09-03,ABA,USD,1,2511002,
251445,9-2025,51.46,2025-09-03,ABA,USD,1,2514451,
250398,9-2025,75.73,2025-09-03,ABA,USD,1,2503984,
250867,9-2025,112,2025-09-03,ABA,USD,1,2508673,
251476,9-2025,57.66,2025-09-03,ABA,USD,1,2514761,
251463,9-2025,72.13,2025-09-03,ABA,USD,1,2514631,
250705,9-2025,57.59,2025-09-03,ABA,USD,1,2507053,
250009,9-2025,61.07,2025-09-03,ABA,USD,1,2500097,
250339,9-2025,38.23,2025-09-03,ABA,USD,1,2503394,
251558,9-2025,59.73,2025-09-03,ABA,USD,1,2515581,
250409,9-2025,44.28,2025-09-03,ABA,USD,1,2504094,
250221,9-2025,40.9,2025-09-03,ABA,USD,1,2502215,
251059,9-2025,47.98,2025-09-03,ABA,USD,1,2510592,
251400,9-2025,67.99,2025-09-03,ABA,USD,1,2514001,
251502,9-2025,61.23,2025-09-03,ABA,USD,1,2515021,
251055,9-2025,95.41,2025-09-03,ABA,USD,1,2510552,
251627,9-2025,352.56,2025-09-03,ABA,USD,1,2516271,
251054,9-2025,100.43,2025-09-03,ABA,USD,1,2510542,
240936,9-2025,42.55,2025-09-03,ABA,USD,1,2409368,
251594,9-2025,68.69,2025-09-04,ABA,USD,1,2515941,
250109,9-2025,60.76,2025-09-04,ABA,USD,1,2501096,
250414,9-2025,89.91,2025-09-04,ACELEDA,USD,1,2504144,
251489,9-2025,74.19,2025-09-04,ABA,USD,1,2514891,
250735,9-2025,41.81,2025-09-04,ABA,USD,1,2507353,
251036,9-2025,59.73,2025-09-04,ABA,USD,1,2510362,
251158,9-2025,41.81,2025-09-04,ABA,USD,1,2511582,
250951,9-2025,51.68,2025-09-04,ABA,USD,1,2509513,
250725,9-2025,109.76,2025-09-04,ABA,USD,1,2507253,
251200,9-2025,100.43,2025-09-04,ABA,USD,1,2512002,
251443,9-2025,67.99,2025-09-04,ABA,USD,1,2514431,
251091,9-2025,30.71,2025-09-04,ABA,USD,1,2510912,
251497,9-2025,70.06,2025-09-04,ABA,USD,1,2514971,
251077,9-2025,122.83,2025-09-04,ABA,USD,1,2510772,
250704,9-2025,59.73,2025-09-04,ABA,USD,1,2507043,
250670,9-2025,28.37,2025-09-04,ABA,USD,1,2506703,
251416,9-2025,47.33,2025-09-04,ABA,USD,1,2514161,
240629,9-2025,34.41,2025-09-04,Cash,USD,1,24062912,
251640,9-2025,126.56,2025-09-04,ABA,USD,1,2516401,
250195,9-2025,54.56,2025-09-04,ABA,USD,1,2501955,
251081,9-2025,126.56,2025-09-04,ABA,USD,1,2510812,
251415,9-2025,66.48,2025-09-04,ABA,USD,1,2514151,
240904,9-2025,44.28,2025-09-04,ABA,USD,1,2409048,
250945,9-2025,102.29,2025-09-04,ABA,USD,1,2509452,
251015,9-2025,63.86,2025-09-04,ABA,USD,1,2510152,
251072,9-2025,41.81,2025-09-04,ABA,USD,1,2510722,
251816,9-2025,284,2025-09-04,ABA,USD,1,2518161,ដកការប្រាក់
250233,9-2025,34.83,2025-09-04,ABA,USD,1,2502335,
251460,9-2025,85.49,2025-09-04,ABA,USD,1,2514601,
251118,9-2025,104.16,2025-09-04,WING,USD,1,2511182,
251082,9-2025,45.26,2025-09-04,ABA,USD,1,2510822,
251464,9-2025,42.96,2025-09-04,ABA,USD,1,2514641,
251444,9-2025,126.56,2025-09-04,ABA,USD,1,2514441,
251102,9-2025,40.58,2025-09-04,ABA,USD,1,2511022,
250456,9-2025,38.23,2025-09-04,ABA,USD,1,2504564,
251466,9-2025,43,2025-09-04,ABA,USD,1,2514661,
250427,9-2025,47.33,2025-09-04,ABA,USD,1,2504274,
251846,9-2025,269,2025-09-04,ABA,USD,1,2518461,ដកការប្រាក់
250135,9-2025,40.09,2025-09-04,ABA,USD,1,2501356,
251350,9-2025,342.2,2025-09-04,ABA,USD,1,2513501,
251184,9-2025,206.96,2025-09-05,ABA,USD,1,2511842,
250664,9-2025,66.81,2025-09-05,Cash,USD,1,2506643,
250710,9-2025,41.13,2025-09-05,ABA,USD,1,2507103,
250585,9-2025,57.6,2025-09-05,ABA,USD,1,2505853,
251455,9-2025,34.93,2025-09-05,ABA,USD,1,2514551,
251057,9-2025,121.73,2025-09-05,ABA,USD,1,2510572,
251339,9-2025,68,2025-09-05,ABA,USD,1,2513392,
251066,9-2025,51.46,2025-09-05,ABA,USD,1,2510662,
250269,9-2025,53.53,2025-09-05,ACELEDA,USD,1,2502695,
251126,9-2025,41.13,2025-09-05,ABA,USD,1,2511262,
240927,9-2025,28.98,2025-09-05,ABA,USD,1,2409278,
251334,9-2025,76.56,2025-09-05,ABA,USD,1,2513342,
251470,9-2025,234.83,2025-09-05,ABA,USD,1,2514701,
251596,9-2025,37.49,2025-09-05,ABA,USD,1,2515961,
250434,9-2025,64.26,2025-09-05,ABA,USD,1,2504344,
251501,9-2025,22.08,2025-09-05,ABA,USD,1,2515011,
251067,9-2025,41.81,2025-09-05,ABA,USD,1,2510672,
251323,9-2025,49.39,2025-09-05,ABA,USD,1,2513232,
250384,9-2025,62,2025-09-05,ABA,USD,1,2503844,
250420,9-2025,38.43,2025-09-05,ABA,USD,1,2504204,
250227,9-2025,30.71,2025-09-05,ABA,USD,1,2502275,
250720,9-2025,40.58,2025-09-05,ABA,USD,1,2507203,
251422,9-2025,55,2025-09-05,ABA,USD,1,2514221,
250763,9-2025,55.94,2025-09-05,ABA,USD,1,2507633,
250416,9-2025,47.33,2025-09-05,ABA,USD,1,2504165,
250232,9-2025,25.41,2025-09-05,ACELEDA,USD,1,2502325,
251434,9-2025,57.66,2025-09-05,ABA,USD,1,2514341,
251513,9-2025,40.58,2025-09-05,ABA,USD,1,2515131,
250357,9-2025,57.66,2025-09-05,ABA,USD,1,2503574,
251572,9-2025,28.73,2025-09-05,WING,USD,1,2515721,
250436,9-2025,76.26,2025-09-05,ABA,USD,1,2504364,
250431,9-2025,111.39,2025-09-05,ACELEDA,USD,1,2504314,
251085,9-2025,107.89,2025-09-05,ABA,USD,1,2510852,
250821,9-2025,67.09,2025-09-05,ABA,USD,1,2508213,
250727,9-2025,55.59,2025-09-05,ABA,USD,1,2507273,
250413,9-2025,67.99,2025-09-05,ABA,USD,1,2504134,
251092,9-2025,58.69,2025-09-05,ABA,USD,1,2510922,
251457,9-2025,40.58,2025-09-05,ABA,USD,1,2514571,
251074,9-2025,47.46,2025-09-05,ABA,USD,1,2510742,
251656,9-2025,29.48,2025-09-05,ABA,USD,1,2516561,
250437,9-2025,37.49,2025-09-05,ABA,USD,1,2504374,
250827,9-2025,40.58,2025-09-05,ABA,USD,1,2508273,
251515,9-2025,55.59,2025-09-05,ABA,USD,1,2515151,
250544,9-2025,107,2025-09-05,ABA,USD,1,2505444,
250695,9-2025,24.54,2025-09-05,ABA,USD,1,2506953,
251512,9-2025,73.16,2025-09-05,ABA,USD,1,2515121,
250784,9-2025,47.36,2025-09-05,ABA,USD,1,2507843,
251462,9-2025,78.96,2025-09-05,ABA,USD,1,2514621,
251130,9-2025,72.36,2025-09-05,ABA,USD,1,2511302,
251478,9-2025,70.56,2025-09-05,ABA,USD,1,2514781,
251477,9-2025,46.74,2025-09-05,ABA,USD,1,2514771,
251078,9-2025,88.56,2025-09-05,ABA,USD,1,2510782,
251532,9-2025,76.56,2025-09-05,ABA,USD,1,2515322,
251486,9-2025,68,2025-09-05,ABA,USD,1,2514861,
250617,9-2025,56.63,2025-09-05,ABA,USD,1,2506174,
251123,9-2025,150.96,2025-09-05,ABA,USD,1,2511232,
251465,9-2025,79.36,2025-09-05,ABA,USD,1,2514651,
250757,9-2025,51.46,2025-09-05,ABA,USD,1,2507573,
251051,9-2025,40.58,2025-09-05,ABA,USD,1,2510512,
250748,9-2025,41.81,2025-09-05,ABA,USD,1,2507483,
250811,9-2025,137.76,2025-09-05,ABA,USD,1,2508113,
251097,9-2025,126.56,2025-09-05,WING,USD,1,2510972,
251106,9-2025,24.54,2025-09-05,ABA,USD,1,2511062,
251119,9-2025,98.31,2025-09-05,ABA,USD,1,2511192,
250629,9-2025,47.46,2025-09-05,ABA,USD,1,2506293,
250741,9-2025,90.73,2025-09-05,ABA,USD,1,2507413,
251481,9-2025,46.11,2025-09-06,ABA,USD,1,2514811,
251508,9-2025,300.56,2025-09-06,ABA,USD,1,2515081,
251483,9-2025,36.99,2025-09-06,ABA,USD,1,2514831,
250845,9-2025,39.34,2025-09-06,ABA,USD,1,2508453,
251058,9-2025,50.26,2025-09-06,ABA,USD,1,2510582,
250787,9-2025,49.21,2025-09-06,ABA,USD,1,2507873,
251454,9-2025,137.76,2025-09-06,ABA,USD,1,2514541,
250103,9-2025,75.11,2025-09-06,ABA,USD,1,2501036,
250144,9-2025,71.09,2025-09-06,ABA,USD,1,2501446,
251487,9-2025,51.46,2025-09-06,ABA,USD,1,2514871,
2515603,9-2025,67.99,2025-09-06,ABA,USD,1,25156031,
251482,9-2025,129.99,2025-09-06,ABA,USD,1,2514821,
250749,9-2025,209.52,2025-09-06,ABA,USD,1,2507493,
251467,9-2025,38.73,2025-09-06,ABA,USD,1,2514671,
251095,9-2025,54.81,2025-09-06,ABA,USD,1,2510952,
251155,9-2025,57.66,2025-09-06,ABA,USD,1,2511553,
251155,9-2025,53.69,2025-09-06,ABA,USD,1,2511554,
250723,9-2025,97.07,2025-09-06,ABA,USD,1,2507233,
250433,9-2025,44.39,2025-09-06,ABA,USD,1,2504334,
240957,9-2025,73.88,2025-09-06,ABA,USD,1,2409578,
251128,9-2025,66.41,2025-09-06,ABA,USD,1,2511282,
250228,9-2025,67.99,2025-09-06,ABA,USD,1,2502285,
250329,9-2025,66.25,2025-09-06,ABA,USD,1,2503298,ដកការប្រាក់ចេញ
251086,9-2025,67.99,2025-09-06,ABA,USD,1,2510862,
251598,9-2025,383.76,2025-09-06,ABA,USD,1,2515981,
250285,9-2025,64.19,2025-09-06,ABA,USD,1,2502855,
251484,9-2025,145.23,2025-09-06,ABA,USD,1,2514841,
250742,9-2025,45.26,2025-09-06,ABA,USD,1,2507423,
251395,9-2025,39.06,2025-09-06,ABA,USD,1,2513951,
250362,9-2025,51.91,2025-09-06,Cash,USD,1,2503624,
250487,9-2025,57.66,2025-09-06,ABA,USD,1,2504874,
250722,9-2025,39.34,2025-09-06,ABA,USD,1,2507223,
251206,9-2025,286.08,2025-09-06,Cash,USD,1,2512062,
251531,9-2025,498.16,2025-09-06,ABA,USD,1,2515311,
251426,9-2025,95.41,2025-09-07,ABA,USD,1,2514261,
251666,9-2025,54.29,2025-09-07,ABA,USD,1,2516661,
250945,9-2025,102.29,2025-09-07,ABA,USD,1,2509453,
251480,9-2025,102.29,2025-09-07,ABA,USD,1,2514801,
251121,9-2025,39,2025-09-07,"TRUE MONEY",USD,1,2511212,
250240,9-2025,30.09,2025-09-07,ABA,USD,1,2502405,
250446,9-2025,25,2025-09-07,ABA,USD,1,2504464,
251103,9-2025,40.58,2025-09-07,ABA,USD,1,2511032,
250489,9-2025,49.39,2025-09-07,ACELEDA,USD,1,2504894,
251648,9-2025,300.56,2025-09-07,ABA,USD,1,2516481,
251553,9-2025,47.33,2025-09-07,ABA,USD,1,2515531,
251475,9-2025,75.23,2025-09-07,ABA,USD,1,2514751,
251302,9-2025,78.96,2025-09-07,ABA,USD,1,2513022,
250731,9-2025,65.76,2025-09-07,ABA,USD,1,2507313,
250635,9-2025,45.51,2025-09-07,ABA,USD,1,2506353,
251093,9-2025,56.16,2025-09-07,ABA,USD,1,2510932,
250048,9-2025,28.24,2025-09-07,ABA,USD,1,2500487,
250768,9-2025,60.76,2025-09-07,ABA,USD,1,2507683,
251492,9-2025,63.36,2025-09-07,ABA,USD,1,2514921,
250332,9-2025,112,2025-09-07,ABA,USD,1,2503325,
250331,9-2025,60,2025-09-07,ABA,USD,1,2503315,
251507,9-2025,59.73,2025-09-07,ABA,USD,1,2515071,
251499,9-2025,67.99,2025-09-07,ABA,USD,1,2514991,
251734,9-2025,34.93,2025-09-07,ABA,USD,1,2517341,
250682,9-2025,119,2025-09-07,Cash,USD,1,2506823,
240939,9-2025,47.98,2025-09-07,ACELEDA,USD,1,2409398,
250898,9-2025,45.51,2025-09-07,ABA,USD,1,2508983,
251543,9-2025,111.63,2025-09-07,ABA,USD,1,2515431,
250750,9-2025,52,2025-09-07,ABA,USD,1,2507503,
240958,9-2025,29.6,2025-09-07,ABA,USD,1,2409588,
251134,9-2025,67.99,2025-09-07,ABA,USD,1,2511342,
250435,9-2025,39.34,2025-09-07,ABA,USD,1,2504354,
251152,9-2025,67.99,2025-09-07,ABA,USD,1,2511522,
251104,9-2025,36.99,2025-09-07,ABA,USD,1,2511042,
251496,9-2025,67.99,2025-09-07,WING,USD,1,2514961,
251519,9-2025,67.99,2025-09-07,Cash,USD,1,2515191,
251514,9-2025,31.94,2025-09-07,ABA,USD,1,2515141,
250730,9-2025,55.94,2025-09-07,ABA,USD,1,2507303,
250650,9-2025,45.26,2025-09-07,ABA,USD,1,2506503,
251485,9-2025,122.83,2025-09-07,ABA,USD,1,2514851,
240819,9-2025,37,2025-09-07,ABA,USD,1,2408199,
251096,9-2025,119.66,2025-09-07,ABA,USD,1,2510962,
251568,9-2025,234,2025-09-07,ABA,USD,1,2515681,
250760,9-2025,61.99,2025-09-08,ABA,USD,1,2507603,
250841,9-2025,229.23,2025-09-08,ABA,USD,1,2508413,
250831,9-2025,82.46,2025-09-08,ABA,USD,1,2508313,
251115,9-2025,101.06,2025-09-08,ABA,USD,1,2511152,
250517,9-2025,30.79,2025-09-08,ABA,USD,1,2505174,
251113,9-2025,45.51,2025-09-08,ABA,USD,1,2511132,
251498,9-2025,40.58,2025-09-08,ABA,USD,1,2514981,
251127,9-2025,59.73,2025-09-08,ABA,USD,1,2511272,
251353,9-2025,40.58,2025-09-08,ABA,USD,1,2513532,
251219,9-2025,76.26,2025-09-08,ABA,USD,1,2512192,
251902,9-2025,129,2025-09-08,ABA,USD,1,2519021,
250590,9-2025,202.5,2025-09-08,Cash,USD,1,2505903,
250734,9-2025,104.16,2025-09-08,ABA,USD,1,2507343,
251335,9-2025,51.46,2025-09-08,ABA,USD,1,2513352,
251618,9-2025,41.81,2025-09-08,ABA,USD,1,2516181,
251684,9-2025,352.6,2025-09-08,ABA,USD,1,2516841,
250284,9-2025,71.09,2025-09-08,ABA,USD,1,2502845,
251135,9-2025,53.53,2025-09-08,ABA,USD,1,2511352,
2515605,9-2025,52.7,2025-09-08,ABA,USD,1,25156051,
251140,9-2025,38.03,2025-09-08,ABA,USD,1,2511402,
250341,9-2025,35.64,2025-09-08,ABA,USD,1,2503414,
250451,9-2025,41.81,2025-09-08,ABA,USD,1,2504514,
250699,9-2025,115.34,2025-09-08,ABA,USD,1,2506993,
251083,9-2025,53.73,2025-09-08,ABA,USD,1,2510832,
250769,9-2025,70.06,2025-09-08,ABA,USD,1,2507693,
251438,9-2025,36.99,2025-09-08,ABA,USD,1,2514381,
251088,9-2025,102.6,2025-09-08,ABA,USD,1,2510882,
250463,9-2025,112.81,2025-09-08,ABA,USD,1,2504634,
250675,9-2025,74,2025-09-08,ABA,USD,1,2506753,
250761,9-2025,41.81,2025-09-08,ABA,USD,1,2507613,
251635,9-2025,67.86,2025-09-08,ABA,USD,1,2516351,
251535,9-2025,109.91,2025-09-08,ABA,USD,1,2515351,
251149,9-2025,67.99,2025-09-08,ABA,USD,1,2511492,
250146,9-2025,31.83,2025-09-08,ABA,USD,1,2501466,
251724,9-2025,58.69,2025-09-08,ABA,USD,1,2517241,
250406,9-2025,121.51,2025-09-08,ABA,USD,1,2504064,
251133,9-2025,47.98,2025-09-09,ABA,USD,1,2511332,
251179,9-2025,47.98,2025-09-09,ABA,USD,1,2511792,
250775,9-2025,39.34,2025-09-09,ABA,USD,1,2507753,
250683,9-2025,57.84,2025-09-09,ABA,USD,1,2506833,
251114,9-2025,36.26,2025-09-09,ABA,USD,1,2511142,
250854,9-2025,67.99,2025-09-09,ABA,USD,1,2508543,
251034,9-2025,28.24,2025-09-09,ABA,USD,1,2510342,
250971,9-2025,40.58,2025-09-09,ABA,USD,1,2509713,
240935,9-2025,55.53,2025-09-09,ABA,USD,1,2409358,
240821,9-2025,34,2025-09-09,ABA,USD,1,2408219,
251107,9-2025,40.58,2025-09-09,ABA,USD,1,2511072,
250424,9-2025,39.06,2025-09-09,ABA,USD,1,2504244,
251506,9-2025,78.03,2025-09-09,ABA,USD,1,2515061,
250786,9-2025,55.59,2025-09-09,ABA,USD,1,2507863,
250256,9-2025,98.99,2025-09-09,ACELEDA,USD,1,2502565,
251471,9-2025,55.59,2025-09-09,ABA,USD,1,2514711,
251151,9-2025,45.26,2025-09-09,ABA,USD,1,2511512,
251137,9-2025,40.58,2025-09-09,ABA,USD,1,2511372,
250461,9-2025,59.73,2025-09-09,ABA,USD,1,2504614,
251504,9-2025,59.73,2025-09-09,ABA,USD,1,2515041,
251122,10-2025,248.4,2025-10-06,ABA,USD,1,2511222,
251708,9-2025,23.31,2025-09-09,ABA,USD,1,2517081,
251186,9-2025,385.36,2025-09-09,ABA,USD,1,2511862,
250345,9-2025,83,2025-09-09,ABA,USD,1,2503455,ដកការប្រាក់ចេញ
250737,9-2025,323.46,2025-09-09,ABA,USD,1,2507373,
251233,9-2025,70.06,2025-09-09,ABA,USD,1,2512332,
250873,9-2025,63.86,2025-09-09,ABA,USD,1,2508733,
251251,9-2025,74.19,2025-09-09,ABA,USD,1,2512512,
250776,9-2025,57.59,2025-09-09,ABA,USD,1,2507763,
251145,9-2025,84.53,2025-09-09,ABA,USD,1,2511452,
250138,9-2025,32.56,2025-09-09,ABA,USD,1,2501386,
250793,9-2025,112.43,2025-09-09,ABA,USD,1,2507933,
251632,9-2025,38.11,2025-09-09,ABA,USD,1,2516321,
251153,9-2025,57,2025-09-09,ABA,USD,1,2511532,
251189,9-2025,49.39,2025-09-09,ABA,USD,1,2511892,
251188,9-2025,51.46,2025-09-09,ABA,USD,1,2511882,
250813,9-2025,43.66,2025-09-09,ABA,USD,1,2508133,
251536,9-2025,41.13,2025-09-09,ABA,USD,1,2515361,
251401,9-2025,65.93,2025-09-09,ABA,USD,1,2514012,
240967,9-2025,60.93,2025-09-09,ABA,USD,1,2409678,
251150,9-2025,67.99,2025-09-10,ABA,USD,1,2511502,
251210,9-2025,74.19,2025-09-10,ABA,USD,1,2512102,
250453,9-2025,64.56,2025-09-10,ABA,USD,1,2504534,
251073,9-2025,40.58,2025-09-10,ABA,USD,1,2510732,
251073,10-2025,40.58,2025-10-04,ABA,USD,1,2510732,
251556,9-2025,60.06,2025-09-10,ABA,USD,1,2515561,
251525,9-2025,58.69,2025-09-10,ABA,USD,1,2515251,
251528,9-2025,59.73,2025-09-10,ABA,USD,1,2515281,
250812,9-2025,38.11,2025-09-10,ABA,USD,1,2508123,
250672,9-2025,72.33,2025-09-10,ABA,USD,1,2506723,
251247,9-2025,51.46,2025-09-10,ABA,USD,1,2512472,
251592,10-2025,74.19,2025-10-10,ABA,USD,1,2515921,
251592,9-2025,74.19,2025-09-10,ABA,USD,1,2515921,
2515600,9-2025,68.69,2025-09-10,ABA,USD,1,25156001,
251101,9-2025,36.99,2025-09-10,ABA,USD,1,2511012,
251136,9-2025,82.46,2025-09-10,ABA,USD,1,2511362,
250844,9-2025,53.76,2025-09-10,ABA,USD,1,2508443,
251236,9-2025,141.49,2025-09-10,ABA,USD,1,2512362,
251673,9-2025,24.54,2025-09-10,ABA,USD,1,2516731,
250798,9-2025,49.34,2025-09-10,ABA,USD,1,2507983,
250130,9-2025,57,2025-09-10,ACELEDA,USD,1,2501306,
251168,9-2025,70.06,2025-09-10,ABA,USD,1,2511682,
251523,9-2025,41.81,2025-09-10,ABA,USD,1,2515231,
251488,9-2025,71.09,2025-09-10,ABA,USD,1,2514881,
250226,9-2025,32.81,2025-09-10,ABA,USD,1,2502265,
251715,9-2025,40.58,2025-09-10,ABA,USD,1,2517151,
251195,9-2025,88.66,2025-09-10,ABA,USD,1,2511952,
251160,9-2025,48,2025-09-10,ABA,USD,1,2511602,
251238,9-2025,70.06,2025-09-10,ABA,USD,1,2512382,
251529,9-2025,220.86,2025-09-10,ABA,USD,1,2515291,
251479,9-2025,66.96,2025-09-10,ABA,USD,1,2514791,
250783,9-2025,45.51,2025-09-10,ABA,USD,1,2507833,
251446,9-2025,78.33,2025-09-10,ABA,USD,1,2514461,
251194,9-2025,71.09,2025-09-10,ABA,USD,1,2511942,
251014,9-2025,287.4,2025-09-10,ABA,USD,1,2510143,
250465,9-2025,76.26,2025-09-10,ABA,USD,1,2504654,
251539,9-2025,101.06,2025-09-10,ABA,USD,1,2515391,
250825,9-2025,65.93,2025-09-10,WING,USD,1,2508253,
250276,9-2025,78.96,2025-09-10,ABA,USD,1,2502765,
251620,9-2025,41.13,2025-09-10,ABA,USD,1,2516201,
250281,9-2025,51.46,2025-09-10,ABA,USD,1,2502815,
251105,9-2025,61.79,2025-09-10,ABA,USD,1,2511052,
250846,9-2025,75.11,2025-09-10,ABA,USD,1,2508463,
251495,9-2025,88.66,2025-09-10,ABA,USD,1,2514951,
250459,9-2025,86.59,2025-09-10,ABA,USD,1,2504594,
251490,9-2025,63.86,2025-09-10,ABA,USD,1,2514901,
251473,9-2025,86.71,2025-09-10,ABA,USD,1,2514731,
250716,9-2025,76.56,2025-09-10,ABA,USD,1,2507163,
251452,9-2025,46.74,2025-09-10,ABA,USD,1,2514521,
250419,9-2025,43.19,2025-09-10,ABA,USD,1,2504195,
251561,9-2025,58.69,2025-09-10,ABA,USD,1,2515611,
251221,9-2025,74.29,2025-09-10,ABA,USD,1,2512212,
251131,9-2025,70,2025-09-10,ABA,USD,1,2511312,
251222,9-2025,184.43,2025-09-10,ABA,USD,1,2512222,
251776,9-2025,74.19,2025-09-10,ABA,USD,1,2517761,
251657,9-2025,32.56,2025-09-10,ABA,USD,1,2516571,
251526,9-2025,34.41,2025-09-10,ABA,USD,1,2515261,
250641,9-2025,45.51,2025-09-10,ABA,USD,1,2506413,
251571,9-2025,41.81,2025-09-10,ABA,USD,1,2515711,
250788,9-2025,42.16,2025-09-10,ABA,USD,1,2507883,
250839,9-2025,56.63,2025-09-10,Cash,USD,1,2508393,
250744,9-2025,76,2025-09-10,ABA,USD,1,2507443,
251742,9-2025,44.28,2025-09-10,ABA,USD,1,2517421,
250286,9-2025,55.59,2025-09-10,ABA,USD,1,2502865,
250219,9-2025,80.39,2025-09-10,ACELEDA,USD,1,2502195,
251569,9-2025,78.96,2025-09-10,ABA,USD,1,2515691,
250772,9-2025,322.26,2025-09-10,ABA,USD,1,2507723,
251383,9-2025,74.5,2025-09-10,Cash,USD,1,2513832,ដកការប្រាក់
250499,9-2025,76.26,2025-09-10,ABA,USD,1,2504994,
251533,9-2025,73.37,2025-09-10,ABA,USD,1,2515331,
250382,9-2025,45,2025-09-10,ABA,USD,1,2503824,
251428,9-2025,249.15,2025-09-10,ABA,USD,1,2514282,កាតអីវ៉ាន់ចូល
250151,9-2025,47.98,2025-09-10,ACELEDA,USD,1,2501516,
251491,9-2025,27.01,2025-09-10,ABA,USD,1,2514911,
251549,9-2025,40.58,2025-09-10,ABA,USD,1,2515491,
251192,9-2025,22.8,2025-09-10,ABA,USD,1,2511922,
251522,9-2025,84.53,2025-09-10,ABA,USD,1,2515221,
251516,9-2025,40.58,2025-09-10,ABA,USD,1,2515161,
250687,9-2025,65.76,2025-09-10,ABA,USD,1,2506873,
250743,9-2025,52.29,2025-09-10,ABA,USD,1,2507433,
251143,9-2025,51.23,2025-09-10,ABA,USD,1,2511432,
250311,9-2025,35.64,2025-09-10,ABA,USD,1,2503115,
250349,9-2025,75.73,2025-09-10,ABA,USD,1,2503494,
250864,9-2025,54.81,2025-09-10,ABA,USD,1,2508643,
251173,9-2025,81.76,2025-09-10,ABA,USD,1,2511732,
251530,9-2025,67.99,2025-09-10,Cash,USD,1,2515301,
250791,9-2025,74.19,2025-09-10,ABA,USD,1,2507913,
250882,9-2025,36.88,2025-09-10,ABA,USD,1,2508823,
251712,9-2025,70,2025-09-10,Cash,USD,1,2517121,
250697,9-2025,54,2025-09-10,ABA,USD,1,2506973,
251733,9-2025,85.49,2025-09-10,ABA,USD,1,2517331,
251731,9-2025,55.59,2025-09-10,ABA,USD,1,2517311,
251402,9-2025,61.79,2025-09-10,ABA,USD,1,2514022,
251211,9-2025,111.39,2025-09-10,ABA,USD,1,2512112,
250755,9-2025,53.53,2025-09-10,ABA,USD,1,2507553,
251427,9-2025,129.99,2025-09-10,ABA,USD,1,2514271,
251607,9-2025,41.81,2025-09-10,ABA,USD,1,2516071,
251306,9-2025,85.49,2025-09-10,ABA,USD,1,2513062,
250799,9-2025,41.09,2025-09-10,ABA,USD,1,2507993,
251544,9-2025,43.04,2025-09-10,ABA,USD,1,2515441,
251176,9-2025,59.73,2025-09-10,ABA,USD,1,2511762,
251510,9-2025,51.46,2025-09-10,ABA,USD,1,2515101,
251213,9-2025,33.18,2025-09-10,ABA,USD,1,2512132,
250807,9-2025,39.34,2025-09-10,ABA,USD,1,2508073,
250275,9-2025,71.09,2025-09-10,ABA,USD,1,2502755,
251606,9-2025,40.58,2025-09-10,ABA,USD,1,2516061,
250187,9-2025,50.43,2025-09-10,Cash,USD,1,2501876,
250443,9-2025,126.89,2025-09-10,ABA,USD,1,2504434,
250806,9-2025,72.13,2025-09-10,ABA,USD,1,2508063,
251537,9-2025,41.13,2025-09-10,ABA,USD,1,2515371,
251565,9-2025,61.79,2025-09-10,ABA,USD,1,2515651,
251552,9-2025,47.33,2025-09-10,ABA,USD,1,2515521,
250868,9-2025,137.76,2025-09-10,ABA,USD,1,2508683,
251559,9-2025,54.29,2025-09-10,ABA,USD,1,2515591,
251567,9-2025,51.89,2025-09-10,ABA,USD,1,2515671,
251392,9-2025,88.66,2025-09-10,ABA,USD,1,2513922,
251803,9-2025,38.03,2025-09-10,ABA,USD,1,2518031,
250808,9-2025,69.36,2025-09-10,ABA,USD,1,2508083,
251800,9-2025,53.53,2025-09-10,ABA,USD,1,2518001,
250464,9-2025,65.93,2025-09-10,ABA,USD,1,2504644,
251562,9-2025,36.99,2025-09-10,ABA,USD,1,2515621,
251175,9-2025,71.09,2025-09-10,ABA,USD,1,2511752,
251440,9-2025,43.04,2025-09-10,ABA,USD,1,2514401,
251172,9-2025,228.96,2025-09-10,ABA,USD,1,2511722,
251560,9-2025,47.33,2025-09-10,ABA,USD,1,2515601,
250756,9-2025,54.56,2025-09-10,Cash,USD,1,2507563,
251840,9-2025,349,2025-09-11,Cash,USD,1,2518401,ដកការប្រាក់
250454,9-2025,61.79,2025-09-11,ABA,USD,1,2504544,
251215,9-2025,51.46,2025-09-11,ABA,USD,1,2512152,
250676,9-2025,72,2025-09-11,ABA,USD,1,2506763,
251193,9-2025,126.56,2025-09-11,ABA,USD,1,2511932,
250421,9-2025,53.53,2025-09-11,ABA,USD,1,2504214,
251582,9-2025,65.93,2025-09-11,ABA,USD,1,2515821,
251138,9-2025,42.43,2025-09-11,ABA,USD,1,2511382,
251171,9-2025,78.03,2025-09-11,ABA,USD,1,2511712,
251235,9-2025,62.9,2025-09-11,ABA,USD,1,2512352,
